YNDX,D,20150409,000000,939.0000000
YNDX,D,20150410,000000,940.0000000
YNDX,D,20150413,000000,941.0000000
YNDX,D,20150414,000000,910.0000000
YNDX,D,20150415,000000,973.0000000
YNDX,D,20150416,000000,1028.0000000
YNDX,D,20150417,000000,1053.0000000
YNDX,D,20150420,000000,1054.0000000
YNDX,D,20150421,000000,1091.0000000
YNDX,D,20150422,000000,1081.0000000
YNDX,D,20150423,000000,1076.0000000
YNDX,D,20150424,000000,1052.0000000
YNDX,D,20150427,000000,1070.0000000
YNDX,D,20150428,000000,986.0000000
YNDX,D,20150429,000000,997.0000000
YNDX,D,20150430,000000,1001.0000000
YNDX,D,20150505,000000,985.0000000
YNDX,D,20150506,000000,1006.0000000
YNDX,D,20150507,000000,968.0000000
YNDX,D,20150508,000000,979.0000000
YNDX,D,20150512,000000,979.0000000
YNDX,D,20150513,000000,944.0000000
YNDX,D,20150514,000000,971.0000000
YNDX,D,20150515,000000,950.0000000
YNDX,D,20150518,000000,944.0000000
YNDX,D,20150519,000000,939.0000000
YNDX,D,20150520,000000,926.0000000
YNDX,D,20150521,000000,935.0000000
YNDX,D,20150522,000000,928.0000000
YNDX,D,20150525,000000,928.0000000
YNDX,D,20150526,000000,923.0000000
YNDX,D,20150527,000000,919.0000000
YNDX,D,20150528,000000,950.0000000
YNDX,D,20150529,000000,941.0000000
YNDX,D,20150601,000000,950.0000000
YNDX,D,20150602,000000,997.0000000
YNDX,D,20150603,000000,980.0000000
YNDX,D,20150604,000000,993.0000000
YNDX,D,20150605,000000,976.0000000
YNDX,D,20150608,000000,977.0000000
YNDX,D,20150609,000000,965.0000000
YNDX,D,20150610,000000,950.0000000
YNDX,D,20150611,000000,950.0000000
YNDX,D,20150615,000000,946.0000000
YNDX,D,20150616,000000,927.0000000
YNDX,D,20150617,000000,930.0000000
YNDX,D,20150618,000000,906.0000000
YNDX,D,20150619,000000,910.0000000
YNDX,D,20150622,000000,881.0000000
YNDX,D,20150623,000000,871.0000000
YNDX,D,20150624,000000,871.0000000
YNDX,D,20150625,000000,866.0000000
YNDX,D,20150626,000000,855.0000000
YNDX,D,20150629,000000,842.0000000
YNDX,D,20150630,000000,848.0000000
YNDX,D,20150701,000000,853.0000000
YNDX,D,20150702,000000,853.0000000
YNDX,D,20150703,000000,857.0000000
YNDX,D,20150706,000000,860.0000000
YNDX,D,20150707,000000,820.0000000
YNDX,D,20150708,000000,845.0000000
YNDX,D,20150709,000000,855.0000000
YNDX,D,20150710,000000,845.0000000
YNDX,D,20150713,000000,857.0000000
YNDX,D,20150714,000000,880.0000000
YNDX,D,20150715,000000,875.0000000
YNDX,D,20150716,000000,873.0000000
YNDX,D,20150717,000000,900.0000000
YNDX,D,20150720,000000,891.0000000
YNDX,D,20150721,000000,889.0000000
YNDX,D,20150722,000000,865.0000000
YNDX,D,20150723,000000,879.0000000
YNDX,D,20150724,000000,867.0000000
YNDX,D,20150727,000000,860.0000000
YNDX,D,20150728,000000,883.0000000
YNDX,D,20150729,000000,903.0000000
YNDX,D,20150730,000000,898.0000000
YNDX,D,20150731,000000,882.0000000
YNDX,D,20150803,000000,866.0000000
YNDX,D,20150804,000000,869.0000000
YNDX,D,20150805,000000,878.0000000
YNDX,D,20150806,000000,850.0000000
YNDX,D,20150807,000000,860.0000000
YNDX,D,20150810,000000,858.0000000
YNDX,D,20150811,000000,851.0000000
YNDX,D,20150812,000000,830.0000000
YNDX,D,20150813,000000,839.0000000
YNDX,D,20150814,000000,831.0000000
YNDX,D,20150817,000000,835.0000000
YNDX,D,20150818,000000,819.0000000
YNDX,D,20150819,000000,799.0000000
YNDX,D,20150820,000000,780.0000000
YNDX,D,20150821,000000,770.0000000
YNDX,D,20150824,000000,738.0000000
YNDX,D,20150825,000000,764.0000000
YNDX,D,20150826,000000,742.0000000
YNDX,D,20150827,000000,776.0000000
YNDX,D,20150828,000000,800.0000000
YNDX,D,20150831,000000,805.0000000
YNDX,D,20150901,000000,782.0000000
YNDX,D,20150902,000000,780.0000000
YNDX,D,20150903,000000,795.0000000
YNDX,D,20150904,000000,790.0000000
YNDX,D,20150907,000000,786.0000000
YNDX,D,20150908,000000,786.0000000
YNDX,D,20150909,000000,787.0000000
YNDX,D,20150910,000000,773.0000000
YNDX,D,20150911,000000,760.0000000
YNDX,D,20150914,000000,809.0000000
YNDX,D,20150915,000000,815.0000000
YNDX,D,20150916,000000,862.0000000
YNDX,D,20150917,000000,860.0000000
YNDX,D,20150918,000000,841.0000000
YNDX,D,20150921,000000,826.0000000
YNDX,D,20150922,000000,775.0000000
YNDX,D,20150923,000000,752.0000000
YNDX,D,20150924,000000,714.0000000
YNDX,D,20150925,000000,714.0000000
YNDX,D,20150928,000000,694.0000000
YNDX,D,20150929,000000,703.0000000
YNDX,D,20150930,000000,713.0000000
YNDX,D,20151001,000000,704.0000000
YNDX,D,20151002,000000,730.0000000
YNDX,D,20151005,000000,775.0000000
YNDX,D,20151006,000000,769.0000000
YNDX,D,20151007,000000,745.0000000
YNDX,D,20151008,000000,736.0000000
YNDX,D,20151009,000000,763.0000000
YNDX,D,20151012,000000,743.0000000
YNDX,D,20151013,000000,814.0000000
YNDX,D,20151014,000000,818.0000000
YNDX,D,20151015,000000,821.0000000
YNDX,D,20151016,000000,813.0000000
YNDX,D,20151019,000000,845.0000000
YNDX,D,20151020,000000,834.0000000
YNDX,D,20151021,000000,822.0000000
YNDX,D,20151022,000000,836.0000000
YNDX,D,20151023,000000,813.0000000
YNDX,D,20151026,000000,838.0000000
YNDX,D,20151027,000000,940.0000000
YNDX,D,20151028,000000,1002.0000000
YNDX,D,20151029,000000,1009.0000000
YNDX,D,20151030,000000,1016.0000000
YNDX,D,20151102,000000,1030.0000000
YNDX,D,20151103,000000,1011.0000000
YNDX,D,20151105,000000,980.0000000
YNDX,D,20151106,000000,994.9000000
YNDX,D,20151109,000000,1012.0000000
YNDX,D,20151110,000000,1027.0000000
YNDX,D,20151111,000000,1040.0000000
YNDX,D,20151112,000000,1020.6000000
YNDX,D,20151113,000000,1001.0000000
YNDX,D,20151116,000000,1015.1000000
YNDX,D,20151117,000000,1059.0000000
YNDX,D,20151118,000000,1094.0000000
YNDX,D,20151119,000000,1086.0000000
YNDX,D,20151120,000000,1111.0000000
YNDX,D,20151123,000000,1129.9000000
YNDX,D,20151124,000000,1092.0000000
YNDX,D,20151125,000000,1127.0000000
YNDX,D,20151126,000000,1117.7000000
YNDX,D,20151127,000000,1074.5000000
YNDX,D,20151130,000000,1094.0000000
YNDX,D,20151201,000000,1086.0000000
YNDX,D,20151202,000000,1104.0000000
YNDX,D,20151203,000000,1099.0000000
YNDX,D,20151204,000000,1087.1000000
YNDX,D,20151207,000000,1060.0000000
YNDX,D,20151208,000000,1038.9000000
YNDX,D,20151209,000000,1050.0000000
YNDX,D,20151210,000000,1030.3000000
YNDX,D,20151211,000000,1037.0000000
YNDX,D,20151214,000000,984.4000000
YNDX,D,20151215,000000,1055.0000000
YNDX,D,20151216,000000,1067.0000000
YNDX,D,20151217,000000,1084.9000000
YNDX,D,20151218,000000,1075.1000000
YNDX,D,20151221,000000,1095.1000000
YNDX,D,20151222,000000,1090.1000000
YNDX,D,20151223,000000,1125.1000000
YNDX,D,20151224,000000,1129.1000000
YNDX,D,20151225,000000,1110.0000000
YNDX,D,20151228,000000,1119.5000000
YNDX,D,20151229,000000,1138.0000000
YNDX,D,20151230,000000,1147.0000000
YNDX,D,20160104,000000,1064.1000000
